"No.","Time","Source","Destination","Protocol","Length","Info"
"2245","104.349205","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2246","104.355382","XiaomiCo_ca:54:b1","fa:d8:66:5d:ab:75","802.11","26","QoS Null function (No data), SN=960, FN=0, Flags=...P...T"
"2247","104.358452","","XiaomiCo_ca:54:b1 (b4:c4:fc:ca:54:b1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2248","104.367155","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=554, FN=0, Flags=...P...T"
"2249","104.434232","XiaomiCo_ca:54:b1","fa:d8:66:5d:ab:75","802.11","26","QoS Null function (No data), SN=962, FN=0, Flags=...P...T"
"2250","104.434224","","XiaomiCo_ca:54:b1 (b4:c4:fc:ca:54:b1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2251","104.452148","fa:d8:66:5d:ab:75","IPv6mcast_ff:8a:1f:01","802.11","120","Data, SN=1705, FN=0, Flags=.p....F."
"2252","104.452144","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=555, FN=0, Flags=.......T"
"2253","104.469040","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=556, FN=0, Flags=...P...T"
"2254","104.472119","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2255","104.759348","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=561, FN=0, Flags=.......T"
"2256","104.759352","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2257","104.759355","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (TA)","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","16","Request-to-send, Flags=........"
"2258","104.759347","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Clear-to-send, Flags=........"
"2259","104.759352","fa:d8:66:5d:ab:75","CloudNet_8a:10:fd","802.11","90","QoS Data, SN=677, FN=0, Flags=.p....F."
"2260","104.759392","fa:d8:66:5d:ab:75","CloudNet_8a:10:fd","802.11","90","QoS Data, SN=678, FN=0, Flags=.p....F."
"2261","104.759347","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (TA)","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"2262","104.781821","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"2263","104.796724","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=562, FN=0, Flags=...P...T"
"2264","104.796726","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2265","104.893493","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=563, FN=0, Flags=...P...T"
"2266","104.893495","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2267","104.896517","","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","10","Clear-to-send, Flags=........"
"2268","104.896516","","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","10","Clear-to-send, Flags=........"
"2269","104.963637","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=564, FN=0, Flags=.......T"
"2270","104.963636","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2271","104.963639","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (TA)","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","16","Request-to-send, Flags=........"
"2272","104.963638","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Clear-to-send, Flags=........"
"2273","104.963633","fa:d8:66:5d:ab:75","CloudNet_8a:10:fd","802.11","90","QoS Data, SN=679, FN=0, Flags=.p....F."
"2274","104.963637","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (TA)","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"2275","105.070595","","ea:fe:ee:5a:14:84 (ea:fe:ee:5a:14:84) (RA)","802.11","10","Acknowledgement, Flags=........"
"2276","105.154565","","IntelCor_d6:b3:ca (3c:f8:62:d6:b3:ca) (RA)","802.11","10","Acknowledgement, Flags=........"
"2277","105.270346","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Acknowledgement, Flags=........"
"2278","105.372244","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2279","105.507962","XiaomiCo_ca:54:b1","fa:d8:66:5d:ab:75","802.11","26","QoS Null function (No data), SN=984, FN=0, Flags=...P...T"
"2280","105.507955","","XiaomiCo_ca:54:b1 (b4:c4:fc:ca:54:b1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2281","105.514614","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=569, FN=0, Flags=...P...T"
"2282","105.515123","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2283","105.525373","XiaomiCo_ca:54:b1","fa:d8:66:5d:ab:75","802.11","26","QoS Null function (No data), SN=988, FN=0, Flags=.......T"
"2284","105.528947","","XiaomiCo_ca:54:b1 (b4:c4:fc:ca:54:b1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2285","105.576053","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=570, FN=0, Flags=.......T"
"2286","105.576052","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2287","105.587324","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"2288","105.615989","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=571, FN=0, Flags=...P...T"
"2289","105.616500","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2290","106.018892","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2291","106.085452","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2292","106.143307","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2293","107.249872","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2294","107.252945","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2295","107.256019","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2296","107.256016","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2297","107.291856","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2298","107.294928","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2299","107.304144","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2300","107.307216","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2301","107.318995","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2302","107.322064","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2303","107.345106","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2304","107.392720","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2305","107.430611","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2306","107.434193","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2307","107.453648","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2308","107.456719","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2309","107.456725","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2310","107.456719","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2311","107.456717","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2312","107.456720","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2313","107.460304","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2314","107.460302","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2315","107.460304","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2316","107.460304","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2317","107.460304","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2318","107.460302","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2319","107.463886","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2320","107.463885","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2321","107.495119","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2322","107.645685","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Acknowledgement, Flags=........"
"2323","107.655413","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Acknowledgement, Flags=........"
"2324","107.767507","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2325","107.779283","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2326","107.781843","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2327","107.785939","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2328","107.789010","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2329","107.792595","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2330","107.792595","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2331","107.792594","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2332","107.792596","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2333","107.796179","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2334","107.839699","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2335","107.842804","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=601, FN=0, Flags=...P...T"
"2336","107.843316","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2337","107.848915","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2338","107.848915","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2339","107.859155","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2340","107.861741","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (TA)","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","16","Request-to-send, Flags=........"
"2341","107.861713","","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","10","Clear-to-send, Flags=........"
"2342","107.880692","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=602, FN=0, Flags=...P...T"
"2343","107.909844","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2344","107.912917","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2345","107.924692","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2346","107.928303","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2347","107.941075","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2348","107.951348","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2349","107.954387","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2350","107.954414","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2351","107.957486","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (TA)","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","16","Request-to-send, Flags=........"
"2352","107.957461","","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","10","Clear-to-send, Flags=........"
"2353","107.957458","","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2354","107.971285","","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2355","107.984086","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"2356","108.141268","","XiaomiCo_ca:54:b1 (b4:c4:fc:ca:54:b1) (RA)","802.11","10","Acknowledgement, Flags=........"
"2357","108.273919","","26:7e:c6:54:ae:12 (26:7e:c6:54:ae:12) (RA)","802.11","10","Acknowledgement, Flags=........"
"2358","108.760342","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2359","108.804906","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2360","108.804907","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (TA)","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","16","Request-to-send, Flags=........"
"2361","108.804910","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Clear-to-send, Flags=........"
"2362","108.804912","AzureWav_67:70:77 (80:91:33:67:70:77) (TA)","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"2363","108.804907","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2364","108.825898","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2365","108.862718","","IntelCor_d6:b3:ca (3c:f8:62:d6:b3:ca) (RA)","802.11","10","Acknowledgement, Flags=........"
"2366","109.036853","CloudNet_8a:10:fd","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=617, FN=0, Flags=...P...T"
"2367","109.039924","","CloudNet_8a:10:fd (30:c9:ab:8a:10:fd) (RA)","802.11","10","Acknowledgement, Flags=........"
"2368","109.369705","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2369","109.516111","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2370","109.519184","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2371","109.522250","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2372","109.522256","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2373","109.550419","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2374","109.581132","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2375","109.584721","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"2376","109.584719","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"2377","109.584715","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2378","109.600071","","XiaomiCo_ec:f6:00 (fc:19:99:ec:f6:00) (RA)","802.11","10","Acknowledgement, Flags=........"
"2379","109.640016","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2380","109.647699","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"2381","109.661005","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2382","109.787989","fa:d8:66:5d:ab:75","9e:a6:d1:e1:fc:93","802.11","200","Probe Response, SN=1773, FN=0, Flags=....R..., BI=100, SSID=THE GREATEST "
"2383","110.031167","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"2384","110.056265","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2385","110.171452","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"2386","110.596501","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2387","110.600085","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2388","110.712213","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2389","110.821772","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2390","110.824878","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2391","110.827917","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2392","110.827950","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2393","110.831501","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2394","110.831501","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2395","110.834606","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2396","110.834572","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2397","110.834606","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2398","110.834573","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2399","110.838157","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2400","110.940045","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2401","110.943150","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2402","110.949806","","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (RA)","802.11","10","Clear-to-send, Flags=........"
"2403","110.957965","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","AzureWav_08:5a:f1 (b4:8c:9d:08:5a:f1) (RA)","802.11","16","Request-to-send, Flags=........"
"2404","111.049132","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2405","111.057836","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"2406","111.057837","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (TA)","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","16","Request-to-send, Flags=........"
"2407","111.057843","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Clear-to-send, Flags=........"
"2408","111.057843","AzureWav_67:70:77 (80:91:33:67:70:77) (TA)","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"2409","111.088557","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (TA)","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","16","Request-to-send, Flags=........"
"2410","111.088563","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Clear-to-send, Flags=........"
"2411","111.092147","AzureWav_67:70:77 (80:91:33:67:70:77) (TA)","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","28","802.11 Block Ack, Flags=........"
